year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2015,2,1,-4.2,-9.9,2.3,,,
2015,2,2,-2.6,-7.4,4.5,,,
2015,2,3,-1.4,-6.9,4.8,,,
2015,2,4,-0.9,-6.6,4.8,,,
2015,2,5,-0.6,-5.3,3.9,,,
2015,2,6,-0.9,-6.8,4.2,,,
2015,2,7,-0.1,-4.9,5.8,,,
2015,2,8,-9.6,-12.1,-4.9,,,
2015,2,9,-4.5,-12.1,1.7,,,
2015,2,10,0.9,-5.3,6.0,,,
2015,2,11,0.0,-6.0,6.4,,,
2015,2,12,-2.1,-5.9,1.4,,,
2015,2,13,-1.6,-8.2,2.9,,,
2015,2,14,2.1,-6.0,5.8,,,
2015,2,15,7.0,1.6,12.2,,,
2015,2,16,4.5,3.0,6.2,7.0,7.0,
2015,2,17,1.6,-0.6,3.1,0.0,0.0,
2015,2,18,1.1,-1.5,3.8,,,
2015,2,19,0.4,-4.8,7.1,,,
2015,2,20,3.2,-4.1,10.0,,,
2015,2,21,5.1,3.9,6.0,8.0,8.0,
2015,2,22,3.0,-0.8,5.9,0.5,0.5,
2015,2,23,0.4,-4.2,4.5,,,
2015,2,24,0.8,-3.6,5.7,,,
2015,2,25,3.2,-2.0,10.3,1.5,1.5,
2015,2,26,0.2,-2.9,4.6,0.0,0.0,
2015,2,27,-2.6,-5.5,1.4,,,
2015,2,28,1.3,-5.0,5.5,,,
